event_id,symbol,usable,reason,gross,p_pre,yield_pct,u_pdr,u_close,u_open,div_check,weekend,p_close_pre,pdr_literature,gap_min,monday,jump_ts,jump_over_div,pdr_overnight_2000,p_overnight_2000,abnormal_overnight_2000,pdr_premarket_0400,p_premarket_0400,abnormal_premarket_0400,pdr_open_0930,p_open_0930,abnormal_open_0930,pdr_open_1000,p_open_1000,abnormal_open_1000,pdr_close_1600,p_close_1600,abnormal_close_1600
rEMA-2026-07-31-1,rEMA,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rEMA-2026-08-03-1,rEMA,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rEMR-2026-08-14-1,rEMR,True,,0.555,164.075,0.3382599420996496,-0.09006809543918919,164.2100067138672,164.25999450683594,Yahoo agrees on ex-date and amount (to 3 dp),False,164.215,1.4990990990990876,88.0,False,2026-08-14T09:42:00+00:00,13.279279279279287,0.117117117117113,164.01,-0.082283628097235,1.326126126126108,163.339,-0.46271220167837246,1.2468468468468086,163.383,-0.4107058919190165,0.06306306306305691,164.04,-0.05628829506367783,1.7117117117116911,163.125,-0.3145157984181024
rEE-2026-08-19-1,rEE,False,no 1m bars at/after openTime 2026-09-11 in window (0 pre-listing bars dropped),0.09,,,-1.6666836208767362,37.25,37.400001525878906,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rEFX-2026-08-31-1,rEFX,True,,0.56,194.052,0.2885824418197185,5.732154846191405,194.35000610351562,191.13999938964844,Yahoo agrees on ex-date and amount (to 3 dp),False,194.24,6.512500000000035,3.0,True,2026-08-31T13:30:00+00:00,5.480357142857172,3.4821428571428363,192.102,-1.003975513466726,4.778571428571406,191.376,-1.229418805617366,6.176785714285719,190.593,-1.5172475039118671,10.324999999999967,188.27,-2.5489002272333083,8.726785714285715,189.165,-2.246634337604725
rEL-2026-08-31-1,rEL,True,,0.35,103.35,0.33865505563618775,1.9714355468750002,103.38999938964844,102.69999694824219,Yahoo agrees on ex-date and amount (to 3 dp),False,103.35,3.0828571428571245,2884.0,True,2026-08-31T04:58:00+00:00,2.5142857142857014,0.14285714285713474,103.3,-0.04746951864966764,2.2857142857142776,102.55,-0.6244756929472906,3.0828571428571245,102.271,-0.7787607571188349,5.48571428571425,101.43,-1.4270513920775052,2.9285714285714044,102.325,-0.7200127270161172
rEGO-2026-09-01-1,rEGO,False,no 1m bars at/after openTime 2026-09-11 in window (409 pre-listing bars dropped),0.075,,,24.533335367838543,44.84000015258789,43.0,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rEG-2026-09-09-1,rEG,True,,2.0,369.83,0.540789011167293,1.989990234375,369.8299865722656,365.8500061035156,Yahoo agrees on ex-date and amount (to 3 dp),False,369.83,2.5250000000000057,609.0,False,2026-09-09T13:30:00+00:00,1.960000000000008,-0.30084999999999695,370.4317,0.13154973343094678,-0.30084999999999695,370.4317,0.03486972492310336,2.5250000000000057,364.78,-1.1614713055138504,2.8549999999999898,364.12,-1.3490770854092338,0.9799999999999898,367.87,-0.14706813778883054
rELV-2026-09-10-1,rELV,True,,1.72,396.9,0.4333585285966239,-6.0930296432140265,396.8999938964844,407.3800048828125,Yahoo agrees on ex-date and amount (to 3 dp),False,396.9,-13.302325581395346,510.0,False,2026-09-10T11:10:00+00:00,1.2574418604651187,0.0,396.9,-0.02358737813188405,0.0,396.9,-0.13792064157669426,-13.302325581395346,419.78,6.438882132469603,-10.843023255813973,415.55,5.498266640369998,-11.418604651162816,416.54,5.645487775041158
rECL-2026-09-15-1,rECL,True,,0.73,277.48,0.2630820239296526,-1.2191563436429795,275.510009765625,276.3999938964844,Yahoo agrees on ex-date and amount (to 3 dp),False,275.51,-0.6713698630136767,35.0,False,2026-09-15T00:05:00+00:00,4.712328767123284,4.712328767123284,274.04,-1.2542068954302432,2.698630136986339,275.51,-0.2002389410847516,2.027260273972662,276.0001,-0.3638838021625457,4.863013698630152,273.93,-1.0251804477680038,3.945205479452049,274.6,-0.580741887932823
