event_id,symbol,spot_symbol,ex_date,notional_usd,gross_dividend,net_dividend,basis,price,buy_price,price_label,fee_rate,fee_label,drop_ratio,drop_se,drop_label,cost_per_share,exit_edge_lower,exit_edge_point,buy_edge_point,verdict,buy,reason,sell_book_ts,sell_book_source,buy_book_ts,buy_book_source
rMPWR-2026-06-30-1,rMPWR,RMPWRUSDT,2026-06-30,25000,2.0,1.4,GROSS,1308.795,1309.99,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-0.5974999999999682,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $25,000 exceeds visible top-of-book ($1,165) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rPCG-2026-06-30-1,rPCG,RPCGUSDT,2026-06-30,1000,0.05,0.035,GROSS,17.195,17.195,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $1,000 exceeds visible top-of-book ($13) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rPCG-2026-06-30-1,rPCG,RPCGUSDT,2026-06-30,5000,0.05,0.035,GROSS,17.195,17.195,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($13) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rPCG-2026-06-30-1,rPCG,RPCGUSDT,2026-06-30,25000,0.05,0.035,GROSS,17.195,17.195,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($13) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSTRC-2026-06-30-1,rSTRC,RSTRCUSDT,2026-06-30,1000,0.47916667,0.335416669,GROSS,83.88,83.32,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.1686956440438612,0.0,REALISED overnight_2000 PDR,0.16955766446231116,0.055025666537691115,0.055025666537691115,-0.3941409954623134,EXIT,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rSTRC-2026-06-30-1,rSTRC,RSTRCUSDT,2026-06-30,5000,0.47916667,0.335416669,GROSS,83.88,83.32,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.1686956440438612,0.0,REALISED overnight_2000 PDR,0.34665011703612475,-0.12206678603612248,-0.12206678603612248,-0.571233448036127,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rSTRC-2026-06-30-1,rSTRC,RSTRCUSDT,2026-06-30,25000,0.47916667,0.335416669,GROSS,83.88,83.32,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.1686956440438612,0.0,REALISED overnight_2000 PDR,0.6356862401883712,-0.4111029091883689,-0.4111029091883689,-0.8602695711883734,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rBITI-2026-07-01-1,rBITI,RBITIUSDT,2026-07-01,1000,1.448766,1.0141362,GROSS,29.16,27.73,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9870469075061119,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $1,000 exceeds visible top-of-book ($195) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rBITI-2026-07-01-1,rBITI,RBITIUSDT,2026-07-01,5000,1.448766,1.0141362,GROSS,29.16,27.73,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9870469075061119,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($195) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rBITI-2026-07-01-1,rBITI,RBITIUSDT,2026-07-01,25000,1.448766,1.0141362,GROSS,29.16,27.73,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9870469075061119,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($195) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rBITO-2026-07-01-1,rBITO,RBITOUSDT,2026-07-01,1000,0.010375,0.0072625,GROSS,7.945,7.94,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.4819277108433632,0.0,REALISED overnight_2000 PDR,0.019604279891864973,-0.021866779891865078,-0.021866779891865078,-0.01734177989186487,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rBITO-2026-07-01-1,rBITO,RBITOUSDT,2026-07-01,5000,0.010375,0.0072625,GROSS,7.945,7.94,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.4819277108433632,0.0,REALISED overnight_2000 PDR,0.019604279891864973,-0.021866779891865078,-0.021866779891865078,-0.01734177989186487,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rBITO-2026-07-01-1,rBITO,RBITOUSDT,2026-07-01,25000,0.010375,0.0072625,GROSS,7.945,7.94,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.4819277108433632,0.0,REALISED overnight_2000 PDR,0.019604279891864973,-0.021866779891865078,-0.021866779891865078,-0.01734177989186487,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rCLOI-2026-07-01-1,rCLOI,RCLOIUSDT,2026-07-01,1000,0.2051,0.14357,GROSS,52.95,52.757,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9410043881033883,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $1,000 exceeds visible top-of-book ($582) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rCLOI-2026-07-01-1,rCLOI,RCLOIUSDT,2026-07-01,5000,0.2051,0.14357,GROSS,52.95,52.757,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9410043881033883,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($582) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rCLOI-2026-07-01-1,rCLOI,RCLOIUSDT,2026-07-01,25000,0.2051,0.14357,GROSS,52.95,52.757,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9410043881033883,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($582) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($5,750) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rCMCSA-2026-07-01-1,rCMCSA,RCMCSAUSDT,2026-07-01,1000,0.33,0.231,GROSS,24.585,24.51,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.2272727272727251,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $1,000 exceeds visible top-of-book ($924) on ticker-only symbol; buy: $1,000 exceeds visible top-of-book ($760) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rCMCSA-2026-07-01-1,rCMCSA,RCMCSAUSDT,2026-07-01,5000,0.33,0.231,GROSS,24.585,24.51,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.2272727272727251,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($924) on ticker-only symbol; buy: $5,000 exceeds visible top-of-book ($760) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rCMCSA-2026-07-01-1,rCMCSA,RCMCSAUSDT,2026-07-01,25000,0.33,0.231,GROSS,24.585,24.51,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.2272727272727251,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($924) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($760) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rHEI-2026-07-01-1,rHEI,RHEIUSDT,2026-07-01,1000,0.13,0.091,GROSS,354.6,354.6,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $1,000 exceeds visible top-of-book ($918) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rHEI-2026-07-01-1,rHEI,RHEIUSDT,2026-07-01,5000,0.13,0.091,GROSS,354.6,354.6,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $5,000 exceeds visible top-of-book ($918) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rHEI-2026-07-01-1,rHEI,RHEIUSDT,2026-07-01,25000,0.13,0.091,GROSS,354.6,354.6,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $25,000 exceeds visible top-of-book ($918) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rHYS-2026-07-01-1,rHYS,RHYSUSDT,2026-07-01,1000,0.57,0.399,GROSS,93.51,93.51,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $1,000 exceeds visible top-of-book ($91) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rHYS-2026-07-01-1,rHYS,RHYSUSDT,2026-07-01,5000,0.57,0.399,GROSS,93.51,93.51,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($91) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rHYS-2026-07-01-1,rHYS,RHYSUSDT,2026-07-01,25000,0.57,0.399,GROSS,93.51,93.51,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($91) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($11,217) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rPWR-2026-07-01-1,rPWR,RPWRUSDT,2026-07-01,1000,0.11,0.077,GROSS,719.275,718.85,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,3.8636363636359503,0.0,REALISED overnight_2000 PDR,6.8684093738520575,-6.520409373852103,-6.520409373852103,-7.216409373852012,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rPWR-2026-07-01-1,rPWR,RPWRUSDT,2026-07-01,5000,0.11,0.077,GROSS,719.275,718.85,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,3.8636363636359503,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($3,105) on ticker-only symbol; buy: $5,000 exceeds visible top-of-book ($1,890) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rPWR-2026-07-01-1,rPWR,RPWRUSDT,2026-07-01,25000,0.11,0.077,GROSS,719.275,718.85,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,3.8636363636359503,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($3,105) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($1,890) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSGOV-2026-07-01-1,rSGOV,RSGOVUSDT,2026-07-01,1000,0.295765,0.2070355,GROSS,100.665,100.39,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9297922336990708,0.0,REALISED overnight_2000 PDR,0.21738873849014995,-0.14942423849014427,-0.14942423849014427,-0.2853532384901556,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rSGOV-2026-07-01-1,rSGOV,RSGOVUSDT,2026-07-01,5000,0.295765,0.2070355,GROSS,100.665,100.39,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9297922336990708,0.0,REALISED overnight_2000 PDR,0.3638947748043112,-0.29593027480430556,-0.29593027480430556,-0.43185927480431685,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rSGOV-2026-07-01-1,rSGOV,RSGOVUSDT,2026-07-01,25000,0.295765,0.2070355,GROSS,100.665,100.39,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9297922336990708,0.0,REALISED overnight_2000 PDR,0.8471550650637346,-0.779190565063729,-0.779190565063729,-0.9151195650637403,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rTLT-2026-07-01-1,rTLT,RTLTUSDT,2026-07-01,1000,0.31803,0.222621,GROSS,86.265,85.88,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.2105776184636832,0.0,REALISED overnight_2000 PDR,0.22554142781467168,-0.06316242781466658,-0.06316242781466658,-0.3879204278146768,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rTLT-2026-07-01-1,rTLT,RTLTUSDT,2026-07-01,5000,0.31803,0.222621,GROSS,86.265,85.88,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.2105776184636832,0.0,REALISED overnight_2000 PDR,0.4510418703449497,-0.2886628703449446,-0.2886628703449446,-0.6134208703449548,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rTLT-2026-07-01-1,rTLT,RTLTUSDT,2026-07-01,25000,0.31803,0.222621,GROSS,86.265,85.88,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.2105776184636832,0.0,REALISED overnight_2000 PDR,0.8495522487407827,-0.6871732487407776,-0.6871732487407776,-1.0119312487407879,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rCSCO-2026-07-06-1,rCSCO,RCSCOUSDT,2026-07-06,1000,0.42,0.294,GROSS,112.465,113.59,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-2.678571428571429,0.0,REALISED overnight_2000 PDR,0.5462426101306843,-1.9652426101306844,-1.9652426101306844,0.8727573898693157,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rCSCO-2026-07-06-1,rCSCO,RCSCOUSDT,2026-07-06,5000,0.42,0.294,GROSS,112.465,113.59,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-2.678571428571429,0.0,REALISED overnight_2000 PDR,0.8264446613440313,-2.245444661344031,-2.245444661344031,0.5925553386559688,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rCSCO-2026-07-06-1,rCSCO,RCSCOUSDT,2026-07-06,25000,0.42,0.294,GROSS,112.465,113.59,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-2.678571428571429,0.0,REALISED overnight_2000 PDR,1.3649013007049415,-2.7839013007049416,-2.7839013007049416,0.054098699295058505,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rMU-2026-07-06-1,rMU,RMUUSDT,2026-07-06,1000,0.15,0.105,GROSS,977.5,976.994,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,3.3733333333331457,0.0,REALISED overnight_2000 PDR,1.3697170568383852,-0.9687170568384134,-0.9687170568384134,-1.770717056838357,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rMU-2026-07-06-1,rMU,RMUUSDT,2026-07-06,5000,0.15,0.105,GROSS,977.5,976.994,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,3.3733333333331457,0.0,REALISED overnight_2000 PDR,1.4487976171630406,-1.0477976171630687,-1.0477976171630687,-1.8497976171630124,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rMU-2026-07-06-1,rMU,RMUUSDT,2026-07-06,25000,0.15,0.105,GROSS,977.5,976.994,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,3.3733333333331457,0.0,REALISED overnight_2000 PDR,1.4646131688939075,-1.0636131688939356,-1.0636131688939356,-1.8656131688938793,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rOPRA-2026-07-07-1,rOPRA,ROPRAUSDT,2026-07-07,1000,0.39,0.273,GROSS,20.67,19.91,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.9487179487179527,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $1,000 exceeds visible top-of-book ($18) on ticker-only symbol; buy: $1,000 exceeds visible top-of-book ($572) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rOPRA-2026-07-07-1,rOPRA,ROPRAUSDT,2026-07-07,5000,0.39,0.273,GROSS,20.67,19.91,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.9487179487179527,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($18) on ticker-only symbol; buy: $5,000 exceeds visible top-of-book ($572) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rOPRA-2026-07-07-1,rOPRA,ROPRAUSDT,2026-07-07,25000,0.39,0.273,GROSS,20.67,19.91,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.9487179487179527,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($18) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($572) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rINTU-2026-07-09-1,rINTU,RINTUUSDT,2026-07-09,1000,1.2,0.84,GROSS,273.055,271.61,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.204166666666661,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $1,000 exceeds visible top-of-book ($322) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rINTU-2026-07-09-1,rINTU,RINTUUSDT,2026-07-09,5000,1.2,0.84,GROSS,273.055,271.61,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.204166666666661,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $5,000 exceeds visible top-of-book ($322) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rINTU-2026-07-09-1,rINTU,RINTUUSDT,2026-07-09,25000,1.2,0.84,GROSS,273.055,271.61,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.204166666666661,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $25,000 exceeds visible top-of-book ($322) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSATA-2026-07-09-1,rSATA,RSATAUSDT,2026-07-09,1000,0.0493,0.03451,GROSS,96.21,96.96,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-15.212981744421908,0.0,REALISED overnight_2000 PDR,0.1062444640953712,-0.8907544640953713,-0.8907544640953713,0.6782655359046288,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSATA-2026-07-09-1,rSATA,RSATAUSDT,2026-07-09,5000,0.0493,0.03451,GROSS,96.21,96.96,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-15.212981744421908,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $5,000 exceeds visible top-of-book ($1,000) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSATA-2026-07-09-1,rSATA,RSATAUSDT,2026-07-09,25000,0.0493,0.03451,GROSS,96.21,96.96,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-15.212981744421908,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($19,996) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($1,000) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSATA-2026-07-10-1,rSATA,RSATAUSDT,2026-07-10,1000,0.0493,0.03451,GROSS,97.195,99.98,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-56.49087221095357,0.0,REALISED overnight_2000 PDR,0.10844722903435705,-2.927957229034368,-2.927957229034368,2.7110627709656536,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSATA-2026-07-10-1,rSATA,RSATAUSDT,2026-07-10,5000,0.0493,0.03451,GROSS,97.195,99.98,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-56.49087221095357,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $5,000 exceeds visible top-of-book ($1,000) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSATA-2026-07-10-1,rSATA,RSATAUSDT,2026-07-10,25000,0.0493,0.03451,GROSS,97.195,99.98,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-56.49087221095357,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($19,996) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($1,000) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSATA-2026-07-13-1,rSATA,RSATAUSDT,2026-07-13,1000,0.0493,0.03451,GROSS,97.54,97.543,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-0.06085192697768994,0.0,REALISED overnight_2000 PDR,0.10729662552944053,-0.14480662552944062,-0.14480662552944062,-0.06978662552944041,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
